Date,index,Open,High,Low,Close,Volume,Bid1_Price,Bid1_Quantity,Ask1_Price,Ask1_Quantity,Bid2_Price,Bid2_Quantity,Ask2_Price,Ask2_Quantity,Bid3_Price,Bid3_Quantity,Ask3_Price,Ask3_Quantity,Bid4_Price,Bid4_Quantity,Ask4_Price,Ask4_Quantity,Bid5_Price,Bid5_Quantity,Ask5_Price,Ask5_Quantity
2023-05-30 18:04:00,0,27690.09,27690.09,27679.44,27679.45,4.49555,27679.44000000,0.19232000,27679.45000000,9.49104000,27679.43000000,0.01671000,27679.47000000,0.36127000,27679.40000000,0.08596000,27679.49000000,0.17311000,27679.27000000,0.00065000,27679.71000000,0.26330000,27679.14000000,0.00044000,27679.80000000,0.00044000
2023-05-30 18:05:00,0,27669.84,27669.85,27664.32,27669.84,21.39093,27669.83000000,9.90527000,27669.84000000,0.39447000,27669.81000000,0.15000000,27669.85000000,0.82179000,27669.79000000,0.81000000,27669.90000000,0.00264000,27669.75000000,0.48773000,27669.97000000,0.19363000,27669.44000000,0.01590000,27669.98000000,0.00792000
2023-05-30 18:06:00,0,27678.12,27680.44,27675.67,27675.67,16.4209,27675.67000000,6.86128000,27675.68000000,3.64357000,27675.66000000,0.03612000,27675.69000000,0.49591000,27675.62000000,0.02883000,27675.77000000,0.02639000,27675.56000000,0.88391000,27675.80000000,0.20374000,27675.54000000,0.09030000,27675.88000000,0.00050000
2023-05-30 18:07:00,0,27675.68,27675.68,27675.67,27675.68,0.98054,27675.67000000,9.99856000,27675.68000000,1.87157000,27675.66000000,0.04334000,27675.73000000,0.69127000,27675.56000000,2.64308000,27675.76000000,0.14071000,27675.54000000,0.09030000,27675.84000000,0.33430000,27675.51000000,0.00044000,27675.86000000,0.29388000
2023-05-30 18:08:00,0,27675.68,27675.68,27675.67,27675.67,2.62322,27675.67000000,6.76474000,27675.68000000,6.38000000,27675.66000000,0.04334000,27675.71000000,0.93463000,27675.57000000,0.17154000,27675.72000000,0.16994000,27675.56000000,1.89467000,27675.75000000,0.03612000,27675.54000000,0.09030000,27675.78000000,0.09030000
2023-05-30 18:09:00,0,27675.67,27679.37,27675.67,27679.37,4.20056,27679.36000000,13.25946000,27679.37000000,2.56557000,27678.93000000,0.08269000,27679.43000000,0.13792000,27678.82000000,1.96695000,27679.47000000,0.00044000,27678.81000000,0.00044000,27679.64000000,1.28000000,27678.78000000,0.00588000,27679.80000000,0.00044000
2023-05-30 18:10:00,0,27685.08,27700.98,27685.08,27693.6,20.62425,27693.60000000,4.28796000,27693.61000000,8.49487000,27693.59000000,0.25209000,27693.92000000,0.02800000,27693.55000000,0.00390000,27694.28000000,0.03609000,27693.53000000,0.20019000,27694.67000000,0.14404000,27693.43000000,0.00360000,27694.68000000,0.10000000
2023-05-30 18:11:00,0,27692.07,27698.51,27685.74,27698.51,15.63407,27698.50000000,8.90869000,27698.51000000,0.00623000,27698.49000000,0.85922000,27698.52000000,0.19441000,27698.46000000,0.00075000,27698.53000000,0.00044000,27698.44000000,0.82650000,27698.58000000,1.16951000,27698.36000000,0.04000000,27698.59000000,0.19980000
2023-05-30 18:12:00,0,27703.94,27708.64,27703.93,27706.38,27.48704,27706.37000000,9.03306000,27706.38000000,0.15108000,27706.24000000,0.81000000,27706.39000000,0.00361000,27706.20000000,1.69356000,27706.47000000,0.00065000,27706.17000000,0.32682000,27706.48000000,0.00635000,27706.03000000,0.00072000,27706.49000000,0.00037000
2023-05-30 18:13:00,0,27712.0,27712.0,27700.65,27700.65,22.75326,27700.33000000,3.29512000,27700.34000000,7.88061000,27700.29000000,0.69919000,27700.38000000,0.09035000,27700.28000000,0.29543000,27700.59000000,0.14440000,27700.22000000,0.48023000,27700.62000000,0.81000000,27700.21000000,1.58866000,27700.64000000,0.14440000
2023-05-30 18:14:00,0,27700.0,27700.01,27700.0,27700.0,3.7352,27700.00000000,9.08602000,27700.01000000,2.69460000,27699.99000000,0.58832000,27700.02000000,0.69903000,27699.98000000,0.09022000,27700.03000000,0.15000000,27699.94000000,0.00630000,27700.05000000,0.02145000,27699.93000000,0.00044000,27700.10000000,0.31428000
2023-05-30 18:15:00,0,27700.0,27700.01,27691.69,27691.7,13.03583,27691.69000000,8.06845000,27691.70000000,3.39015000,27691.68000000,0.00292000,27691.71000000,2.02540000,27691.63000000,0.33502000,27691.72000000,0.16402000,27691.58000000,0.16335000,27691.78000000,0.27268000,27691.51000000,0.00065000,27691.81000000,0.23102000
2023-05-30 18:16:00,0,27700.37,27706.17,27700.36,27705.76,7.42652,27705.75000000,1.06349000,27705.76000000,6.43155000,27705.74000000,1.91407000,27705.78000000,0.29085000,27705.72000000,0.51542000,27705.79000000,0.00065000,27705.69000000,0.18859000,27705.87000000,0.00044000,27705.65000000,0.17602000,27705.98000000,0.36082000
2023-05-30 18:17:00,0,27704.79,27705.65,27704.78,27705.65,2.76232,27705.64000000,6.90153000,27705.65000000,2.96490000,27705.47000000,0.31301000,27705.66000000,0.00388000,27705.44000000,0.59782000,27705.67000000,0.15000000,27705.35000000,0.13354000,27705.68000000,0.00072000,27705.33000000,1.84098000,27705.69000000,0.00254000
2023-05-30 18:18:00,0,27705.66,27705.66,27705.65,27705.66,4.6985,27705.65000000,2.11849000,27705.66000000,7.91972000,27705.64000000,0.03840000,27705.67000000,0.01721000,27705.57000000,0.19760000,27705.68000000,0.15072000,27705.56000000,0.18102000,27705.75000000,0.00096000,27705.51000000,0.17539000,27705.76000000,0.04231000
2023-05-30 18:19:00,0,27705.65,27708.64,27705.65,27708.63,4.93139,27708.63000000,3.23969000,27708.64000000,8.31340000,27708.61000000,1.44108000,27708.65000000,0.02099000,27708.60000000,0.40688000,27708.68000000,0.03607000,27708.55000000,0.20357000,27708.70000000,0.33414000,27708.46000000,0.18345000,27708.72000000,0.13245000
2023-05-30 18:20:00,0,27708.63,27708.64,27700.91,27701.46,30.18291,27701.46000000,6.65504000,27701.47000000,6.30011000,27701.35000000,0.03608000,27701.48000000,1.00143000,27701.33000000,1.20022000,27701.51000000,0.00834000,27701.32000000,1.40347000,27701.53000000,0.24946000,27701.03000000,0.00065000,27701.54000000,0.28442000
2023-05-30 18:21:00,0,27701.47,27709.64,27701.46,27709.63,8.54182,27709.63000000,4.06194000,27709.64000000,8.33079000,27709.60000000,0.33779000,27709.68000000,0.10000000,27709.59000000,1.29076000,27709.69000000,0.19860000,27709.55000000,1.56530000,27709.71000000,0.25517000,27709.54000000,0.17948000,27709.72000000,0.17322000
2023-05-30 18:22:00,0,27709.63,27721.59,27709.63,27721.03,11.87814,27721.03000000,0.37400000,27721.04000000,8.82789000,27720.98000000,0.70587000,27721.05000000,0.09015000,27720.92000000,0.10985000,27721.08000000,2.01485000,27720.87000000,0.03606000,27721.09000000,1.81150000,27720.77000000,0.11446000,27721.20000000,0.14429000
2023-05-30 18:23:00,0,27720.99,27732.08,27720.98,27730.23,18.8723,27730.23000000,0.78713000,27730.24000000,8.67565000,27730.18000000,0.00072000,27730.25000000,1.04485000,27730.09000000,0.07095000,27730.27000000,1.41968000,27730.04000000,0.33153000,27730.28000000,0.79706000,27730.01000000,0.00037000,27730.29000000,1.13407000
2023-05-30 18:24:00,0,27730.1,27730.1,27722.12,27722.13,8.58121,27722.12000000,5.08346000,27722.13000000,11.22109000,27722.11000000,0.00065000,27722.14000000,1.25974000,27722.10000000,0.01204000,27722.15000000,1.01021000,27722.09000000,0.72404000,27722.16000000,1.00004000,27722.08000000,0.32565000,27722.17000000,0.01014000
2023-05-30 18:25:00,0,27722.13,27722.13,27722.1,27722.1,7.04549,27722.10000000,4.41975000,27722.11000000,9.40230000,27722.04000000,0.00176000,27722.12000000,1.87160000,27721.96000000,0.03606000,27722.13000000,1.74377000,27721.92000000,1.54060000,27722.14000000,1.18468000,27721.90000000,0.20251000,27722.15000000,1.00393000
2023-05-30 18:26:00,0,27722.11,27722.11,27706.24,27706.25,24.7534,27706.24000000,4.71083000,27706.25000000,9.87517000,27706.20000000,0.67658000,27706.27000000,0.40000000,27706.19000000,0.30378000,27706.29000000,0.06368000,27706.18000000,0.00188000,27706.49000000,0.00037000,27706.13000000,0.00195000,27706.73000000,0.00072000
2023-05-30 18:27:00,0,27706.24,27706.25,27701.97,27701.97,7.70492,27701.97000000,0.27458000,27701.98000000,8.27240000,27701.91000000,0.00484000,27701.99000000,0.12571000,27701.83000000,0.00072000,27702.00000000,1.39695000,27701.82000000,0.00115000,27702.18000000,0.54138000,27701.81000000,0.00037000,27702.20000000,1.17590000
2023-05-30 18:28:00,0,27701.98,27701.98,27701.97,27701.98,4.99224,27701.97000000,3.04672000,27701.98000000,5.36206000,27701.93000000,2.08374000,27701.99000000,0.07874000,27701.92000000,1.15163000,27702.00000000,0.80000000,27701.91000000,0.00484000,27702.12000000,0.03608000,27701.86000000,0.86311000,27702.18000000,0.00050000
2023-05-30 18:29:00,0,27701.97,27701.98,27701.97,27701.98,5.99441,27701.97000000,1.08589000,27701.98000000,11.44865000,27701.91000000,0.00484000,27701.99000000,0.09627000,27701.83000000,0.00072000,27702.00000000,0.80000000,27701.81000000,0.00037000,27702.03000000,0.03734000,27701.77000000,0.31366000,27702.18000000,0.00050000
2023-05-30 18:30:00,0,27701.98,27701.98,27700.99,27701.0,3.76496,27700.99000000,6.90170000,27701.00000000,1.96009000,27700.92000000,0.00044000,27701.01000000,0.21340000,27700.83000000,0.09022000,27701.02000000,0.80000000,27700.78000000,0.00072000,27701.04000000,0.00093000,27700.73000000,0.36089000,27701.06000000,0.29571000
2023-05-30 18:31:00,0,27710.23,27710.24,27710.23,27710.24,3.74508,27710.23000000,2.72993000,27710.24000000,8.82259000,27710.22000000,0.28922000,27710.25000000,0.03186000,27710.21000000,0.40000000,27710.26000000,0.00249000,27710.16000000,0.24373000,27710.28000000,0.00361000,27710.04000000,0.24131000,27710.31000000,0.01122000
2023-05-30 18:32:00,0,27710.77,27726.06,27710.77,27726.06,7.0089,27726.05000000,4.58955000,27726.06000000,6.85851000,27726.04000000,2.85176000,27726.07000000,0.04948000,27726.03000000,0.45532000,27726.08000000,0.01466000,27726.02000000,0.09014000,27726.16000000,0.33545000,27725.96000000,0.36536000,27726.19000000,0.20345000
2023-05-30 18:33:00,0,27727.44,27732.86,27720.78,27720.79,17.46897,27720.78000000,0.01216000,27720.79000000,7.07128000,27720.76000000,0.00044000,27720.80000000,2.03860000,27720.75000000,0.00065000,27720.81000000,2.74932000,27720.73000000,0.00072000,27721.04000000,0.09015000,27720.72000000,0.00044000,27721.09000000,0.26624000
2023-05-30 18:35:00,0,27720.52,27720.53,27720.52,27720.52,0.02,27720.52000000,3.36257000,27720.53000000,11.70328000,27720.50000000,0.00128000,27720.54000000,0.09015000,27720.49000000,0.64101000,27720.59000000,0.00037000,27720.48000000,0.22424000,27720.62000000,0.09015000,27720.46000000,0.28253000,27720.73000000,0.00050000
2023-05-30 18:36:00,0,27736.61,27736.62,27736.61,27736.61,0.03206,27736.61000000,5.33832000,27736.62000000,7.03347000,27736.60000000,0.00678000,27736.66000000,0.28384000,27736.58000000,1.00046000,27736.73000000,0.01300000,27736.56000000,0.13331000,27736.74000000,0.20196000,27736.54000000,0.09010000,27736.82000000,0.00050000
2023-05-30 18:37:00,0,27726.31,27726.32,27726.31,27726.32,0.03922,27726.31000000,2.82384000,27726.32000000,7.54028000,27726.30000000,0.00578000,27726.33000000,0.02077000,27726.29000000,1.17780000,27726.34000000,0.31271000,27726.28000000,0.83070000,27726.65000000,0.05306000,27726.22000000,0.24952000,27726.66000000,0.00044000
2023-05-30 18:38:00,0,27727.4,27737.49,27727.39,27737.49,3.55664,27737.69000000,5.32076000,27737.70000000,0.60902000,27737.58000000,0.81000000,27737.71000000,0.00070000,27737.55000000,0.10000000,27737.88000000,0.00072000,27737.53000000,1.09969000,27737.92000000,0.00188000,27737.52000000,1.01567000,27738.01000000,1.25297000
2023-05-30 18:39:00,0,27749.99,27750.0,27746.24,27746.24,5.46694,27746.24000000,15.02406000,27746.25000000,9.07653000,27746.20000000,0.00188000,27746.36000000,0.23454000,27746.10000000,0.01815000,27746.39000000,0.48095000,27746.08000000,0.03603000,27747.99000000,0.10000000,27745.51000000,0.20000000,27748.28000000,0.04000000
2023-05-30 18:40:00,0,27754.0,27754.01,27751.45,27751.72,0.79486,27751.72000000,9.87556000,27751.73000000,7.28990000,27750.99000000,0.27661000,27751.74000000,0.02081000,27750.59000000,0.01793000,27751.90000000,0.03602000,27750.54000000,0.02865000,27752.07000000,0.00044000,27750.49000000,0.14512000,27752.24000000,0.40078000
2023-05-30 18:41:00,0,27752.94,27760.8,27752.93,27759.11,7.00068,27759.11000000,6.95551000,27759.12000000,8.68065000,27759.09000000,0.45103000,27759.22000000,0.28908000,27759.08000000,0.20000000,27760.63000000,0.03601000,27759.07000000,0.01081000,27760.80000000,0.79567000,27759.04000000,0.04736000,27760.81000000,0.10000000
2023-05-30 18:42:00,0,27763.42,27763.43,27763.42,27763.42,0.2462,27763.42000000,7.61692000,27763.43000000,2.65372000,27763.26000000,0.15798000,27763.44000000,0.40065000,27763.25000000,0.00065000,27763.54000000,0.19658000,27763.19000000,0.36009000,27763.58000000,0.26845000,27763.08000000,0.00072000,27763.60000000,0.03600000
2023-05-30 18:43:00,0,27786.36,27786.37,27778.0,27778.35,6.93137,27778.34000000,13.86031000,27778.35000000,0.69632000,27778.21000000,0.00455000,27778.36000000,0.00361000,27778.13000000,0.00504000,27778.50000000,0.77495000,27778.00000000,0.19085000,27778.51000000,0.16747000,27777.94000000,0.20188000,27778.68000000,0.95866000
2023-05-30 18:44:00,0,27763.06,27763.07,27763.06,27763.06,0.98551,27763.06000000,4.23609000,27763.07000000,8.34066000,27763.05000000,0.13350000,27763.08000000,0.01867000,27762.99000000,0.00559000,27763.09000000,0.85353000,27762.96000000,0.00044000,27763.11000000,0.00723000,27762.91000000,0.00102000,27763.12000000,0.10000000
2023-05-30 18:45:00,0,27781.64,27781.64,27775.14,27775.14,5.0492,27777.94000000,0.00188000,27777.95000000,5.15422000,27777.87000000,0.00065000,27778.92000000,0.02412000,27777.82000000,0.13319000,27779.33000000,0.05000000,27777.81000000,0.00044000,27779.54000000,0.05000000,27777.78000000,0.00072000,27779.89000000,0.54645000
2023-05-30 18:46:00,0,27768.82,27768.82,27768.25,27768.25,2.19261,27768.25000000,3.39037000,27768.26000000,13.44741000,27768.24000000,0.00484000,27768.28000000,0.33300000,27768.23000000,0.00840000,27768.29000000,1.00008000,27768.21000000,0.19616000,27768.38000000,0.10000000,27768.16000000,0.01155000,27768.40000000,0.76140000
2023-05-30 18:47:00,0,27773.71,27776.49,27773.7,27776.48,5.48127,27776.48000000,6.66511000,27776.49000000,0.17094000,27776.47000000,2.40371000,27776.50000000,0.07925000,27776.28000000,0.20000000,27776.51000000,0.01755000,27776.23000000,0.09035000,27776.56000000,0.00188000,27776.03000000,0.00072000,27776.73000000,0.00072000
2023-05-30 18:48:00,0,27783.82,27783.82,27783.81,27783.81,1.57704,27783.81000000,0.07067000,27783.82000000,5.40597000,27783.75000000,0.00044000,27783.83000000,0.08528000,27783.73000000,0.00144000,27784.13000000,0.33120000,27783.65000000,0.00195000,27784.14000000,0.08995000,27783.60000000,0.02353000,27784.16000000,0.89955000
2023-05-30 18:49:00,0,27795.28,27795.88,27792.15,27795.88,4.01,27795.87000000,5.93865000,27795.88000000,3.11025000,27795.85000000,0.29155000,27795.89000000,0.06199000,27795.78000000,1.61327000,27795.91000000,0.79129000,27795.41000000,0.29033000,27795.92000000,0.08991000,27795.33000000,0.20000000,27795.95000000,0.18907000
2023-05-30 18:50:00,0,27785.91,27785.92,27785.91,27785.92,8.77891,27785.91000000,1.73841000,27785.92000000,4.34094000,27785.83000000,0.00072000,27786.02000000,0.35989000,27785.73000000,0.00088000,27786.22000000,0.53977000,27785.69000000,0.00065000,27786.36000000,0.08636000,27785.48000000,0.00072000,27786.37000000,0.00065000
2023-05-30 18:51:00,0,27773.0,27773.01,27773.0,27773.0,1.73617,27773.00000000,12.20589000,27773.01000000,1.79226000,27772.99000000,1.00009000,27773.02000000,0.13322000,27772.98000000,0.15000000,27773.09000000,0.21753000,27772.63000000,0.50479000,27773.11000000,0.33613000,27772.53000000,0.00116000,27773.15000000,0.08998000
2023-05-30 18:52:00,0,27785.0,27785.0,27772.63,27772.64,13.07859,27772.63000000,4.43454000,27772.64000000,0.65907000,27772.60000000,0.30590000,27772.68000000,0.00064000,27772.56000000,0.04000000,27772.83000000,0.03599000,27772.53000000,0.02724000,27773.21000000,0.02296000,27772.45000000,0.31958000,27773.22000000,0.08706000
2023-05-30 18:53:00,0,27772.38,27772.39,27770.63,27770.64,4.94518,27770.63000000,6.58756000,27770.64000000,2.53578000,27770.62000000,0.08999000,27770.65000000,0.95191000,27770.55000000,0.00114000,27770.77000000,0.79838000,27770.54000000,0.99957000,27770.78000000,0.29221000,27770.53000000,0.87249000,27770.93000000,0.08999000
2023-05-30 18:54:00,0,27780.0,27780.0,27779.99,27779.99,6.00345,27779.99000000,10.92625000,27780.00000000,14.57792000,27779.98000000,0.08996000,27780.04000000,0.00115000,27779.95000000,0.00114000,27780.05000000,0.01381000,27779.88000000,0.03598000,27780.12000000,0.00352000,27779.83000000,0.35986000,27780.16000000,0.03598000
2023-05-30 18:55:00,0,27779.99,27791.4,27779.99,27788.84,24.35451,27788.83000000,3.29925000,27788.84000000,10.42019000,27788.82000000,0.32056000,27788.93000000,2.15600000,27788.73000000,0.05861000,27788.98000000,1.17727000,27788.71000000,0.13148000,27789.19000000,0.03597000,27788.68000000,0.26636000,27789.21000000,0.42500000
2023-05-30 18:56:00,0,27780.52,27780.52,27780.51,27780.51,1.03667,27780.51000000,6.22283000,27780.52000000,8.28961000,27780.50000000,0.24422000,27780.53000000,0.15123000,27780.49000000,0.15000000,27780.56000000,0.03598000,27780.45000000,0.00044000,27780.61000000,0.29546000,27780.33000000,0.21595000,27780.67000000,0.33777000
2023-05-30 18:57:00,0,27788.82,27788.83,27781.89,27781.89,6.58146,27781.89000000,3.07393000,27781.90000000,12.07031000,27781.87000000,0.15000000,27781.91000000,0.04321000,27781.85000000,0.03598000,27782.10000000,0.28794000,27781.78000000,0.00944000,27782.15000000,0.28794000,27781.77000000,0.00440000,27782.20000000,0.44978000
2023-05-30 18:58:00,0,27780.52,27780.52,27779.8,27779.81,1.57418,27779.80000000,0.72274000,27779.81000000,10.98616000,27779.79000000,0.01875000,27779.82000000,0.00288000,27779.69000000,0.29044000,27779.84000000,0.81000000,27779.67000000,0.06675000,27779.87000000,0.32799000,27779.57000000,0.00065000,27779.88000000,1.07434000
2023-05-30 18:59:00,0,27782.09,27782.63,27782.08,27782.63,10.75896,27782.62000000,5.55129000,27782.63000000,6.65402000,27782.61000000,0.26036000,27782.64000000,1.07145000,27782.48000000,0.05454000,27782.66000000,0.33620000,27782.47000000,0.17210000,27782.67000000,0.03100000,27782.45000000,1.09680000,27782.68000000,0.00072000
2023-05-30 19:00:00,0,27765.84,27765.85,27759.23,27759.23,22.46006,27759.23000000,3.06754000,27759.24000000,8.50895000,27759.21000000,0.18269000,27759.25000000,0.08101000,27759.19000000,0.23423000,27759.26000000,1.39625000,27759.17000000,0.13393000,27759.58000000,0.00072000,27759.16000000,0.30356000,27759.66000000,0.00044000
2023-05-30 19:01:00,0,27757.35,27759.5,27757.35,27759.49,13.502,27759.49000000,7.68099000,27759.50000000,4.94631000,27759.25000000,1.21203000,27759.51000000,0.00065000,27759.22000000,0.01706000,27759.53000000,0.27502000,27759.00000000,0.00044000,27759.58000000,0.00072000,27758.93000000,1.99803000,27759.59000000,0.55577000
2023-05-30 19:02:00,0,27765.84,27765.85,27765.84,27765.85,2.31439,27765.84000000,8.54163000,27765.85000000,0.41980000,27765.83000000,0.13070000,27765.87000000,0.01098000,27765.82000000,0.15000000,27765.88000000,0.00432000,27765.80000000,0.00972000,27765.93000000,0.00352000,27765.75000000,0.04000000,27765.97000000,0.00455000
2023-05-30 19:03:00,0,27754.3,27754.31,27754.3,27754.31,4.14447,27754.30000000,5.25701000,27754.31000000,2.37594000,27754.26000000,0.00180000,27754.32000000,0.04691000,27754.24000000,0.01025000,27754.36000000,2.76194000,27754.05000000,0.01100000,27754.37000000,0.24142000,27753.85000000,0.36343000,27754.41000000,1.19102000
2023-05-30 19:04:00,0,27768.71,27769.55,27768.71,27769.54,1.62334,27769.54000000,7.45293000,27769.55000000,0.88901000,27769.53000000,0.00184000,27769.56000000,0.00044000,27769.42000000,0.81000000,27769.61000000,1.09964000,27769.36000000,0.61686000,27769.64000000,0.22689000,27769.34000000,0.40000000,27769.66000000,0.00188000
2023-05-30 19:05:00,0,27771.05,27771.61,27771.05,27771.6,3.12339,27771.60000000,8.62566000,27771.61000000,0.52170000,27771.59000000,0.81000000,27771.67000000,0.15174000,27771.55000000,0.12155000,27771.73000000,0.00115000,27771.48000000,0.08999000,27771.75000000,0.00065000,27771.45000000,0.03599000,27771.78000000,0.01867000
2023-05-30 19:06:00,0,27769.17,27769.18,27769.17,27769.17,4.42931,27769.17000000,2.57283000,27769.18000000,7.07590000,27769.12000000,0.38042000,27769.20000000,0.01858000,27769.07000000,0.23965000,27769.33000000,0.17080000,27769.03000000,0.00137000,27769.37000000,1.76655000,27768.97000000,0.30727000,27769.38000000,0.37857000
2023-05-30 19:07:00,0,27777.77,27777.77,27772.86,27772.87,11.84937,27772.86000000,4.56351000,27772.87000000,8.28365000,27772.85000000,0.18631000,27772.88000000,0.00541000,27772.83000000,0.03599000,27772.89000000,2.30905000,27772.78000000,0.63283000,27772.91000000,0.01045000,27772.77000000,0.60688000,27772.93000000,0.06005000
2023-05-30 19:08:00,0,27772.87,27775.15,27772.86,27775.15,6.44935,27775.14000000,7.92324000,27775.15000000,0.22003000,27774.99000000,0.01842000,27775.17000000,0.00044000,27774.98000000,0.24240000,27775.18000000,0.00188000,27774.83000000,0.90563000,27775.33000000,0.00072000,27774.81000000,0.00065000,27775.49000000,0.00065000
2023-05-30 19:09:00,0,27779.96,27780.0,27779.95,27780.0,8.77542,27779.99000000,5.68532000,27780.00000000,4.79251000,27779.96000000,1.70650000,27780.01000000,0.03085000,27779.95000000,3.80571000,27780.02000000,0.01233000,27779.93000000,0.80478000,27780.04000000,0.00044000,27779.77000000,1.44786000,27780.12000000,0.00484000
2023-05-30 19:10:00,0,27791.41,27791.42,27785.31,27785.31,9.77113,27785.31000000,0.12209000,27785.32000000,10.78615000,27785.07000000,0.00044000,27785.33000000,0.39861000,27784.98000000,0.00044000,27785.38000000,0.10000000,27784.74000000,0.00044000,27785.41000000,1.09655000,27784.41000000,0.00044000,27785.46000000,0.04000000
2023-05-30 19:11:00,0,27784.06,27784.62,27784.01,27784.01,6.84018,27784.01000000,0.56277000,27784.02000000,11.72130000,27784.00000000,0.03590000,27784.05000000,1.00176000,27783.92000000,0.00642000,27784.06000000,0.52524000,27783.75000000,0.00044000,27784.08000000,0.45544000,27783.47000000,0.10803000,27784.09000000,1.44983000
2023-05-30 19:12:00,0,27782.79,27782.8,27782.77,27782.77,4.00446,27782.77000000,0.45344000,27782.78000000,12.30122000,27782.76000000,0.00044000,27782.79000000,1.35653000,27782.68000000,0.00072000,27782.80000000,3.61625000,27782.63000000,0.00065000,27782.81000000,0.01325000,27782.51000000,0.00044000,27782.89000000,0.00863000
2023-05-30 19:13:00,0,27771.49,27782.28,27771.48,27782.27,16.92793,27782.27000000,6.14137000,27782.28000000,5.22455000,27782.26000000,0.02025000,27782.29000000,1.20329000,27782.15000000,0.22082000,27782.32000000,0.00200000,27782.13000000,0.00240000,27782.33000000,0.00072000,27782.04000000,0.14480000,27782.43000000,0.00528000
2023-05-30 19:14:00,0,27784.57,27784.57,27781.56,27781.56,8.39653,27781.56000000,5.81227000,27781.57000000,5.87541000,27781.53000000,1.45303000,27781.58000000,0.00169000,27781.52000000,0.27217000,27781.61000000,0.00872000,27781.47000000,0.18221000,27781.64000000,0.11316000,27781.45000000,0.21694000,27781.66000000,0.08995000
2023-05-30 19:15:00,0,27789.49,27789.66,27769.17,27769.17,14.81335,27769.17000000,1.67455000,27769.18000000,12.20943000,27769.12000000,0.50396000,27769.55000000,0.04097000,27769.11000000,0.08755000,27769.56000000,0.00044000,27769.05000000,1.48977000,27769.57000000,0.03599000,27769.04000000,0.20006000,27769.58000000,1.78520000
2023-05-30 19:16:00,0,27767.8,27780.0,27767.79,27780.0,13.15517,27779.86000000,8.69886000,27779.87000000,0.22840000,27779.85000000,0.01568000,27779.88000000,0.00072000,27779.76000000,1.16405000,27779.91000000,0.00065000,27779.75000000,0.35997000,27779.92000000,0.07653000,27779.72000000,0.20000000,27780.00000000,0.07237000
2023-05-30 19:17:00,0,27779.99,27780.0,27772.42,27772.43,12.32591,27772.42000000,9.65176000,27772.43000000,3.11126000,27772.35000000,0.03599000,27772.45000000,0.20146000,27772.31000000,0.00037000,27772.49000000,0.01288000,27772.22000000,0.35995000,27772.50000000,1.36272000,27772.20000000,0.00176000,27772.51000000,0.31137000
2023-05-30 19:18:00,0,27772.1,27772.1,27771.48,27771.48,3.97363,27771.48000000,2.92914000,27771.49000000,7.29312000,27771.44000000,0.00251000,27771.50000000,0.01343000,27771.41000000,1.14093000,27771.51000000,0.76342000,27771.38000000,0.00882000,27771.52000000,0.35996000,27771.37000000,0.19270000,27771.53000000,0.00193000
2023-05-30 19:19:00,0,27765.56,27765.57,27761.5,27761.57,7.70961,27761.57000000,0.14111000,27761.58000000,4.85717000,27761.52000000,1.00000000,27761.60000000,0.01129000,27761.51000000,0.04917000,27761.61000000,2.43803000,27761.40000000,0.32526000,27761.62000000,0.31092000,27761.38000000,0.00188000,27761.65000000,0.18428000
2023-05-30 19:20:00,0,27760.39,27774.97,27760.38,27774.41,12.65575,27774.40000000,0.87744000,27774.41000000,12.65686000,27774.30000000,0.00654000,27774.47000000,0.15911000,27774.28000000,0.00072000,27774.48000000,0.94497000,27774.18000000,0.00044000,27774.51000000,0.02600000,27774.13000000,0.00065000,27774.52000000,0.34856000
2023-05-30 19:21:00,0,27769.4,27774.4,27769.4,27774.4,4.10786,27774.39000000,7.42252000,27774.40000000,0.37174000,27774.35000000,0.00220000,27774.41000000,0.00388000,27774.27000000,0.03599000,27774.47000000,0.00065000,27774.16000000,2.16991000,27774.51000000,0.00220000,27774.15000000,0.35992000,27774.55000000,0.00694000
2023-05-30 19:22:00,0,27774.4,27779.11,27774.39,27779.1,7.71443,27779.10000000,12.17298000,27779.11000000,2.87187000,27778.99000000,0.81000000,27779.12000000,0.04225000,27778.95000000,0.03598000,27779.13000000,0.37838000,27778.89000000,2.24945000,27779.18000000,0.00072000,27778.88000000,0.14434000,27779.22000000,0.22747000
2023-05-30 19:23:00,0,27779.1,27779.11,27775.17,27775.17,5.69224,27775.17000000,11.84304000,27775.18000000,2.11791000,27775.16000000,0.18564000,27775.19000000,0.14892000,27775.15000000,0.15065000,27775.21000000,0.00146000,27775.10000000,0.00044000,27775.24000000,1.13118000,27775.04000000,0.07153000,27775.25000000,0.25544000
2023-05-30 19:24:00,0,27777.32,27785.25,27777.31,27780.1,12.69038,27780.10000000,4.15608000,27780.11000000,9.07475000,27780.09000000,0.28490000,27780.16000000,0.29582000,27780.08000000,0.15000000,27780.17000000,0.08996000,27780.04000000,0.94818000,27780.27000000,0.03598000,27780.03000000,1.66566000,27780.45000000,0.35984000
2023-05-30 19:25:00,0,27777.01,27799.0,27777.0,27798.99,14.04138,27798.99000000,5.72789000,27799.00000000,4.39125000,27798.95000000,0.24572000,27799.02000000,0.14351000,27798.77000000,0.00650000,27799.09000000,0.76039000,27798.76000000,0.73495000,27799.10000000,0.02323000,27798.45000000,1.39959000,27799.11000000,0.00213000
